area,item,element,year,unit,value
Eastern Asia,Cattle,Export Quantity,1974,Head,151470
Eastern Asia,Cattle,Export Quantity,1975,Head,203649
Eastern Asia,Cattle,Export Quantity,1976,Head,199172
Eastern Asia,Cattle,Export Quantity,1977,Head,197413
Eastern Asia,Cattle,Export Quantity,1978,Head,185165
Eastern Asia,Cattle,Export Quantity,1979,Head,226453
Eastern Asia,Cattle,Export Quantity,1980,Head,272571
Eastern Asia,Cattle,Export Quantity,1981,Head,263644
Eastern Asia,Cattle,Export Quantity,1982,Head,257125
Eastern Asia,Cattle,Export Quantity,1983,Head,252194
Eastern Asia,Cattle,Export Quantity,1984,Head,215835
Eastern Asia,Cattle,Export Quantity,1985,Head,220818
Eastern Asia,Cattle,Export Quantity,1986,Head,226865
Eastern Asia,Cattle,Export Quantity,1987,Head,230230
Eastern Asia,Cattle,Export Quantity,1988,Head,215423
Eastern Asia,Cattle,Export Quantity,1989,Head,208402
Eastern Asia,Cattle,Export Quantity,1990,Head,217488
Eastern Asia,Cattle,Export Quantity,1991,Head,199956
Eastern Asia,Cattle,Export Quantity,1992,Head,178507
Eastern Asia,Cattle,Export Quantity,1993,Head,143855
Eastern Asia,Cattle,Export Quantity,1994,Head,140951
Eastern Asia,Cattle,Export Quantity,1995,Head,115764
South-Eastern Asia,Cattle,Export Quantity,1999,Head,148580
South-Eastern Asia,Cattle,Export Quantity,2000,Head,149014
South-Eastern Asia,Cattle,Export Quantity,2001,Head,162495
South-Eastern Asia,Cattle,Export Quantity,2002,Head,132116
South-Eastern Asia,Cattle,Export Quantity,2004,Head,159191
South-Eastern Asia,Cattle,Export Quantity,2005,Head,100387
South-Eastern Asia,Cattle,Export Quantity,2008,Head,164602
South-Eastern Asia,Cattle,Export Quantity,2009,Head,282241
South-Eastern Asia,Cattle,Export Quantity,2010,Head,268020
South-Eastern Asia,Cattle,Export Quantity,2011,Head,199391
South-Eastern Asia,Cattle,Export Quantity,2012,Head,245576
South-Eastern Asia,Cattle,Export Quantity,2013,Head,551306
South-Eastern Asia,Cattle,Export Value,2013,1000 US$,102554
Western Asia,Cattle,Export Quantity,1962,Head,149410
Western Asia,Cattle,Export Quantity,1963,Head,147300
Western Asia,Cattle,Export Quantity,1964,Head,130700
Western Asia,Cattle,Export Quantity,1965,Head,145181
Western Asia,Cattle,Export Quantity,1966,Head,128598
Western Asia,Cattle,Export Quantity,1968,Head,116954
Western Asia,Cattle,Export Quantity,1969,Head,152230
Western Asia,Cattle,Export Quantity,1970,Head,124556
Western Asia,Cattle,Export Quantity,1982,Head,103147
Western Asia,Cattle,Export Quantity,2011,Head,103974
Western Asia,Cattle,Export Quantity,2013,Head,156911
Europe,Cattle,Export Quantity,1961,Head,1926982
Europe,Cattle,Export Quantity,1962,Head,1505228
Europe,Cattle,Export Quantity,1963,Head,2033870
Europe,Cattle,Export Quantity,1964,Head,2120667
Europe,Cattle,Export Quantity,1965,Head,2143408
Europe,Cattle,Export Quantity,1966,Head,1921236
Europe,Cattle,Export Quantity,1967,Head,2527522
Europe,Cattle,Export Quantity,1968,Head,2970630
Europe,Cattle,Export Quantity,1969,Head,3206314
Europe,Cattle,Export Quantity,1970,Head,3336720
Europe,Cattle,Export Quantity,1971,Head,3554087
Europe,Cattle,Export Quantity,1972,Head,3910583
Europe,Cattle,Export Quantity,1973,Head,3348983
Europe,Cattle,Export Quantity,1974,Head,2942896
Europe,Cattle,Export Quantity,1975,Head,4101282
Europe,Cattle,Export Quantity,1976,Head,3624553
Europe,Cattle,Export Quantity,1977,Head,3518339
Europe,Cattle,Export Quantity,1978,Head,3865480
Europe,Cattle,Export Quantity,1979,Head,3967645
Europe,Cattle,Export Quantity,1980,Head,3984747
Europe,Cattle,Export Quantity,1981,Head,4079706
Europe,Cattle,Export Quantity,1982,Head,4153379
Europe,Cattle,Export Quantity,1983,Head,4197945
Europe,Cattle,Export Quantity,1984,Head,4244427
Europe,Cattle,Export Quantity,1985,Head,4064658
Europe,Cattle,Export Quantity,1986,Head,4456750
Europe,Cattle,Export Quantity,1987,Head,4615020
Europe,Cattle,Export Quantity,1988,Head,4367229
Europe,Cattle,Export Quantity,1989,Head,4308979
Europe,Cattle,Export Quantity,1990,Head,4161041
Europe,Cattle,Export Quantity,1991,Head,4511205
Europe,Cattle,Export Quantity,1992,Head,5007559
Europe,Cattle,Export Quantity,1993,Head,4708674
Europe,Cattle,Export Quantity,1994,Head,5145560
Europe,Cattle,Export Quantity,1995,Head,4915074
Europe,Cattle,Export Quantity,1996,Head,3994686
Europe,Cattle,Export Quantity,1997,Head,4201091
Europe,Cattle,Export Quantity,1998,Head,4243084
Europe,Cattle,Export Quantity,1999,Head,4368893
Europe,Cattle,Export Quantity,2000,Head,4434719
Europe,Cattle,Export Quantity,2001,Head,3409871
Europe,Cattle,Export Quantity,2002,Head,4117197
Europe,Cattle,Export Quantity,2003,Head,4255010
Europe,Cattle,Export Quantity,2004,Head,4330953
Europe,Cattle,Export Quantity,2005,Head,4332030
Europe,Cattle,Export Quantity,2006,Head,4471686
Europe,Cattle,Export Quantity,2007,Head,4150159
Europe,Cattle,Export Quantity,2008,Head,3830920
Europe,Cattle,Export Quantity,2009,Head,4368213
Europe,Cattle,Export Quantity,2010,Head,4694018
Europe,Cattle,Export Quantity,2011,Head,4804182
Europe,Cattle,Export Quantity,2012,Head,4457166
Europe,Cattle,Export Quantity,2013,Head,4272489
Europe,Cattle,Export Value,1961,1000 US$,339231
Europe,Cattle,Export Value,1962,1000 US$,280041
Europe,Cattle,Export Value,1963,1000 US$,384948
Europe,Cattle,Export Value,1964,1000 US$,450072
Europe,Cattle,Export Value,1965,1000 US$,479212
Europe,Cattle,Export Value,1966,1000 US$,394430
Europe,Cattle,Export Value,1967,1000 US$,465680
Europe,Cattle,Export Value,1968,1000 US$,508070
Europe,Cattle,Export Value,1969,1000 US$,620028
Europe,Cattle,Export Value,1970,1000 US$,671996
Europe,Cattle,Export Value,1971,1000 US$,793309
Europe,Cattle,Export Value,1972,1000 US$,1282280
Europe,Cattle,Export Value,1973,1000 US$,1320741
Europe,Cattle,Export Value,1974,1000 US$,992365
Europe,Cattle,Export Value,1975,1000 US$,1557158
Europe,Cattle,Export Value,1976,1000 US$,1322488
Europe,Cattle,Export Value,1977,1000 US$,1420085
Europe,Cattle,Export Value,1978,1000 US$,1813552
Europe,Cattle,Export Value,1979,1000 US$,2109301
Europe,Cattle,Export Value,1980,1000 US$,2213306
Europe,Cattle,Export Value,1981,1000 US$,2141879
Europe,Cattle,Export Value,1982,1000 US$,2017572
Europe,Cattle,Export Value,1983,1000 US$,1857302
Europe,Cattle,Export Value,1984,1000 US$,1666296
Europe,Cattle,Export Value,1985,1000 US$,1578284
Europe,Cattle,Export Value,1986,1000 US$,2158664
Europe,Cattle,Export Value,1987,1000 US$,2479942
Europe,Cattle,Export Value,1988,1000 US$,2712023
Europe,Cattle,Export Value,1989,1000 US$,2750847
Europe,Cattle,Export Value,1990,1000 US$,2774639
Europe,Cattle,Export Value,1991,1000 US$,2775964
Europe,Cattle,Export Value,1992,1000 US$,3087011
Europe,Cattle,Export Value,1993,1000 US$,2844668
Europe,Cattle,Export Value,1994,1000 US$,3304418
Europe,Cattle,Export Value,1995,1000 US$,3356239
Europe,Cattle,Export Value,1996,1000 US$,2644062
Europe,Cattle,Export Value,1997,1000 US$,2387316
Europe,Cattle,Export Value,1998,1000 US$,2539683
Europe,Cattle,Export Value,1999,1000 US$,2439137
Europe,Cattle,Export Value,2000,1000 US$,2199420
Europe,Cattle,Export Value,2001,1000 US$,1394312
Europe,Cattle,Export Value,2002,1000 US$,2002388
Europe,Cattle,Export Value,2003,1000 US$,2543229
Europe,Cattle,Export Value,2004,1000 US$,2843400
Europe,Cattle,Export Value,2005,1000 US$,3103923
Europe,Cattle,Export Value,2006,1000 US$,3323141
Europe,Cattle,Export Value,2007,1000 US$,3314888
Europe,Cattle,Export Value,2008,1000 US$,3413174
Europe,Cattle,Export Value,2009,1000 US$,3598924
Europe,Cattle,Export Value,2010,1000 US$,3796246
Europe,Cattle,Export Value,2011,1000 US$,4512577
Europe,Cattle,Export Value,2012,1000 US$,4271822
Europe,Cattle,Export Value,2013,1000 US$,3935730
Eastern Europe,Cattle,Export Quantity,1961,Head,112825
Eastern Europe,Cattle,Export Quantity,1962,Head,126478
Eastern Europe,Cattle,Export Quantity,1963,Head,177691
Eastern Europe,Cattle,Export Quantity,1964,Head,226454
Eastern Europe,Cattle,Export Quantity,1965,Head,385996
Eastern Europe,Cattle,Export Quantity,1966,Head,425086
Eastern Europe,Cattle,Export Quantity,1967,Head,423240
Eastern Europe,Cattle,Export Quantity,1968,Head,553428
Eastern Europe,Cattle,Export Quantity,1969,Head,665529
Eastern Europe,Cattle,Export Quantity,1970,Head,656432
Eastern Europe,Cattle,Export Quantity,1971,Head,735751
Eastern Europe,Cattle,Export Quantity,1972,Head,714199
Eastern Europe,Cattle,Export Quantity,1973,Head,689405
Eastern Europe,Cattle,Export Quantity,1974,Head,560419
Eastern Europe,Cattle,Export Quantity,1975,Head,582917
Eastern Europe,Cattle,Export Quantity,1976,Head,390250
Eastern Europe,Cattle,Export Quantity,1977,Head,458834
Eastern Europe,Cattle,Export Quantity,1978,Head,465814
Eastern Europe,Cattle,Export Quantity,1979,Head,583383
Eastern Europe,Cattle,Export Quantity,1980,Head,482005
Eastern Europe,Cattle,Export Quantity,1981,Head,373172
Eastern Europe,Cattle,Export Quantity,1982,Head,513394
Eastern Europe,Cattle,Export Quantity,1983,Head,599745
Eastern Europe,Cattle,Export Quantity,1984,Head,611948
Eastern Europe,Cattle,Export Quantity,1985,Head,552197
Eastern Europe,Cattle,Export Quantity,1986,Head,582294
Eastern Europe,Cattle,Export Quantity,1987,Head,762063
Eastern Europe,Cattle,Export Quantity,1988,Head,881267
Eastern Europe,Cattle,Export Quantity,1989,Head,941680
Eastern Europe,Cattle,Export Quantity,1990,Head,1027074
Eastern Europe,Cattle,Export Quantity,1991,Head,847915
Eastern Europe,Cattle,Export Quantity,1992,Head,1071683
Eastern Europe,Cattle,Export Quantity,1993,Head,806089
Eastern Europe,Cattle,Export Quantity,1994,Head,1050858
Eastern Europe,Cattle,Export Quantity,1995,Head,1136024
Eastern Europe,Cattle,Export Quantity,1996,Head,674106
Eastern Europe,Cattle,Export Quantity,1997,Head,792702
Eastern Europe,Cattle,Export Quantity,1998,Head,908823
Eastern Europe,Cattle,Export Quantity,1999,Head,927962
Eastern Europe,Cattle,Export Quantity,2000,Head,1025589
Eastern Europe,Cattle,Export Quantity,2001,Head,765686
Eastern Europe,Cattle,Export Quantity,2002,Head,1032654
Eastern Europe,Cattle,Export Quantity,2003,Head,1036395
Eastern Europe,Cattle,Export Quantity,2004,Head,1122516
Eastern Europe,Cattle,Export Quantity,2005,Head,1214542
Eastern Europe,Cattle,Export Quantity,2006,Head,1448888
Eastern Europe,Cattle,Export Quantity,2007,Head,1235096
Eastern Europe,Cattle,Export Quantity,2008,Head,1073842
Eastern Europe,Cattle,Export Quantity,2009,Head,1213896
Eastern Europe,Cattle,Export Quantity,2010,Head,1179074
Eastern Europe,Cattle,Export Quantity,2011,Head,1090882
Eastern Europe,Cattle,Export Quantity,2012,Head,1060548
Eastern Europe,Cattle,Export Quantity,2013,Head,919069
Eastern Europe,Cattle,Export Value,1968,1000 US$,101640
Eastern Europe,Cattle,Export Value,1969,1000 US$,144234
Eastern Europe,Cattle,Export Value,1970,1000 US$,147080
Eastern Europe,Cattle,Export Value,1971,1000 US$,153415
Eastern Europe,Cattle,Export Value,1972,1000 US$,250703
Eastern Europe,Cattle,Export Value,1973,1000 US$,312554
Eastern Europe,Cattle,Export Value,1974,1000 US$,193254
Eastern Europe,Cattle,Export Value,1975,1000 US$,184993
Eastern Europe,Cattle,Export Value,1976,1000 US$,163140
Eastern Europe,Cattle,Export Value,1977,1000 US$,197642
Eastern Europe,Cattle,Export Value,1978,1000 US$,202204
Eastern Europe,Cattle,Export Value,1979,1000 US$,267533
Eastern Europe,Cattle,Export Value,1980,1000 US$,212332
Eastern Europe,Cattle,Export Value,1981,1000 US$,178682
Eastern Europe,Cattle,Export Value,1982,1000 US$,193403
Eastern Europe,Cattle,Export Value,1983,1000 US$,194566
Eastern Europe,Cattle,Export Value,1984,1000 US$,170311
Eastern Europe,Cattle,Export Value,1985,1000 US$,130582
Eastern Europe,Cattle,Export Value,1986,1000 US$,141004
Eastern Europe,Cattle,Export Value,1987,1000 US$,213648
Eastern Europe,Cattle,Export Value,1988,1000 US$,267000
Eastern Europe,Cattle,Export Value,1989,1000 US$,237863
Eastern Europe,Cattle,Export Value,1990,1000 US$,309752
Eastern Europe,Cattle,Export Value,1991,1000 US$,260445
Eastern Europe,Cattle,Export Value,1992,1000 US$,308301
Eastern Europe,Cattle,Export Value,1993,1000 US$,224772
Eastern Europe,Cattle,Export Value,1994,1000 US$,294380
Eastern Europe,Cattle,Export Value,1995,1000 US$,337133
Eastern Europe,Cattle,Export Value,1996,1000 US$,212368
Eastern Europe,Cattle,Export Value,1997,1000 US$,193596
Eastern Europe,Cattle,Export Value,1998,1000 US$,201260
Eastern Europe,Cattle,Export Value,1999,1000 US$,188547
Eastern Europe,Cattle,Export Value,2000,1000 US$,211568
Eastern Europe,Cattle,Export Value,2001,1000 US$,156919
Eastern Europe,Cattle,Export Value,2002,1000 US$,204588
Eastern Europe,Cattle,Export Value,2003,1000 US$,249638
Eastern Europe,Cattle,Export Value,2004,1000 US$,378586
Eastern Europe,Cattle,Export Value,2005,1000 US$,496463
Eastern Europe,Cattle,Export Value,2006,1000 US$,577024
Eastern Europe,Cattle,Export Value,2007,1000 US$,577675
Eastern Europe,Cattle,Export Value,2008,1000 US$,618755
Eastern Europe,Cattle,Export Value,2009,1000 US$,652640
Eastern Europe,Cattle,Export Value,2010,1000 US$,677796
Eastern Europe,Cattle,Export Value,2011,1000 US$,810104
Eastern Europe,Cattle,Export Value,2012,1000 US$,814392
Eastern Europe,Cattle,Export Value,2013,1000 US$,699271
Northern Europe,Cattle,Export Quantity,1961,Head,1282376
Northern Europe,Cattle,Export Quantity,1962,Head,992589
Northern Europe,Cattle,Export Quantity,1963,Head,1181541
Northern Europe,Cattle,Export Quantity,1964,Head,1388652
Northern Europe,Cattle,Export Quantity,1965,Head,1204343
Northern Europe,Cattle,Export Quantity,1966,Head,968054
Northern Europe,Cattle,Export Quantity,1967,Head,1057263
Northern Europe,Cattle,Export Quantity,1968,Head,943082
Northern Europe,Cattle,Export Quantity,1969,Head,943261
Northern Europe,Cattle,Export Quantity,1970,Head,878810
Northern Europe,Cattle,Export Quantity,1971,Head,821738
Northern Europe,Cattle,Export Quantity,1972,Head,831471
Northern Europe,Cattle,Export Quantity,1973,Head,640319
Northern Europe,Cattle,Export Quantity,1974,Head,570220
Northern Europe,Cattle,Export Quantity,1975,Head,938291
Northern Europe,Cattle,Export Quantity,1976,Head,689133
Northern Europe,Cattle,Export Quantity,1977,Head,983120
Northern Europe,Cattle,Export Quantity,1978,Head,1088473
Northern Europe,Cattle,Export Quantity,1979,Head,849397
Northern Europe,Cattle,Export Quantity,1980,Head,847571
Northern Europe,Cattle,Export Quantity,1981,Head,766624
Northern Europe,Cattle,Export Quantity,1982,Head,658471
Northern Europe,Cattle,Export Quantity,1983,Head,684143
Northern Europe,Cattle,Export Quantity,1984,Head,634533
Northern Europe,Cattle,Export Quantity,1985,Head,499494
Northern Europe,Cattle,Export Quantity,1986,Head,547398
Northern Europe,Cattle,Export Quantity,1987,Head,632750
Northern Europe,Cattle,Export Quantity,1988,Head,514778
Northern Europe,Cattle,Export Quantity,1989,Head,510617
Northern Europe,Cattle,Export Quantity,1990,Head,545456
Northern Europe,Cattle,Export Quantity,1991,Head,546936
Northern Europe,Cattle,Export Quantity,1992,Head,778403
Northern Europe,Cattle,Export Quantity,1993,Head,1008700
Northern Europe,Cattle,Export Quantity,1994,Head,1033195
Northern Europe,Cattle,Export Quantity,1995,Head,773177
Northern Europe,Cattle,Export Quantity,1996,Head,291007
Northern Europe,Cattle,Export Quantity,1997,Head,110102
Northern Europe,Cattle,Export Quantity,1998,Head,207390
Northern Europe,Cattle,Export Quantity,1999,Head,423368
Northern Europe,Cattle,Export Quantity,2000,Head,457575
Northern Europe,Cattle,Export Quantity,2001,Head,303659
Northern Europe,Cattle,Export Quantity,2002,Head,135327
Northern Europe,Cattle,Export Quantity,2003,Head,163794
Northern Europe,Cattle,Export Quantity,2004,Head,125545
